Brand,Model Name,ECommerceName,ECommercePrice,ECommerceStatus,ECommercePdURL
Microsoft,Microsoft Lumia 435 (Bright Orange),amazon,4990,0,http://www.amazon.in/Microsoft-Lumia-435-Dual-SIM/dp/B00T9NCN0O
Microsoft,Microsoft Lumia 532 (Bright Green),flipkart,6500,1,http://www.flipkart.com/microsoft-lumia-532/p/itme7zjjkrqpbegg?pid=MOBE4EMYMAUYN42D
Microsoft,Microsoft Lumia 532 (Black),amazon,5316,0,http://www.amazon.in/Microsoft-Lumia-532-Dual-SIM/dp/B00T9ND2EK
Microsoft,Microsoft Lumia 532 (Bright Green),amazon,5200,0,http://www.amazon.in/Microsoft-Lumia-532-Dual-SIM/dp/B00T9ND7SG
Microsoft,Microsoft Lumia 435 (White),flipkart,4899,1,http://www.flipkart.com/microsoft-lumia-435/p/itme7zd8ndxnagjz?pid=MOBE4EMFGAY8HVP7
Microsoft,Microsoft Lumia 532 (BrightOrange),flipkart,6740,1,http://www.flipkart.com/microsoft-lumia-532/p/itme7zjjkrqpbegg?pid=MOBE4EMY6YG5ZCB3
Microsoft,Microsoft Lumia 532 (BrightOrange),amazon,6499,0,http://www.amazon.in/Microsoft-Lumia-532-Dual-SIM/dp/B00T9NDC9A
Microsoft,Microsoft Lumia 532 (White),amazon,5200,0,http://www.amazon.in/Microsoft-Lumia-532-Dual-SIM/dp/B00T9NDHU4
Microsoft,Microsoft Lumia 435 (White),amazon,4698,0,http://www.amazon.in/Microsoft-Lumia-435-Dual-SIM/dp/B00T9NCS04
Microsoft,Microsoft Lumia 532 (White),flipkart,6259,1,http://www.flipkart.com/microsoft-lumia-532/p/itme7zjjkrqpbegg?pid=MOBE4EMYFCM4YZUS
Microsoft,Microsoft Lumia 532 (Black),flipkart,5800,1,http://www.flipkart.com/microsoft-lumia-532/p/itme7zjjkrqpbegg?pid=MOBE4EMYGA5YRKGY
Microsoft,Microsoft Lumia 535 (Black),snapdeal,6987,1,http://www.snapdeal.com//product/microsoft-lumia-535/716929349?tag=New
Microsoft,Microsoft Lumia 535 (Black),amazon,6899,0,http://www.amazon.in/Microsoft-Lumia-535-Black-Dual/dp/B00Q2HGF3Q
Microsoft,Microsoft Lumia 535 (Bright Orange),flipkart,6990,1,http://www.flipkart.com/microsoft-lumia-535-ds/p/itme7zjjkxykggdj?pid=MOBEFYNDDFGHGJZX
Microsoft,Microsoft Lumia 535 (Bright Green),amazon,7200,0,http://www.amazon.in/Microsoft-Lumia-535-Green-Dual/dp/B00Q2HGUH2
Microsoft,Microsoft Lumia RM - 1077 (White 8 GB),flipkart,8999,1,http://www.flipkart.com/microsoft-lumia-640/p/itme7yamfffrnwzx?pid=MOBE5GJ7FBVP2GGS&ref=L%3A4541739166342135972&srno=b_48
Microsoft,Microsoft Lumia 535 (Bright Green),flipkart,7090,1,http://www.flipkart.com/microsoft-lumia-535-ds/p/itme7zjjkxykggdj?pid=MOBE26K6BW5HTKA5
Microsoft,Microsoft Lumia RM - 1077 (Bright Orange 8 GB),flipkart,8999,1,http://www.flipkart.com/microsoft-lumia-640/p/itme7yamfffrnwzx?pid=MOBE5GJ7YPMUQDYM&ref=L%3A4541739166342135972&srno=b_45
Microsoft,Microsoft Lumia RM - 1077 (Black 8 GB),flipkart,8999,1,http://www.flipkart.com/microsoft-lumia-640/p/itme7yamfffrnwzx?pid=MOBE5GJ7FWNHKPXY&ref=L%3A4541739166342135972&srno=b_42
Microsoft,Microsoft Lumia 535 (Black),flipkart,6950,1,http://www.flipkart.com/microsoft-lumia-535-ds/p/itme7zjjkxykggdj?pid=MOBE26K6ZSYBHGRY
Microsoft,Microsoft Lumia 535 (White),flipkart,7090,1,http://www.flipkart.com/microsoft-lumia-535-ds/p/itme7zjjkxykggdj?pid=MOBE26K6B6F7Q6NC
Microsoft,Microsoft Lumia 430 (Black 8 GB),flipkart,4890,1,http://www.flipkart.com/microsoft-lumia-430/p/itme7zdjrhx6bnn5?pid=MOBE6Z48HVAA6A2F&ref=L%3A4541739166342135972&srno=b_50
Microsoft,Microsoft Lumia 640 XL (Cyan 8 GB),flipkart,15700,1,http://www.flipkart.com/microsoft-lumia-640-xl/p/itme7zjjszfzqemh?pid=MOBE5WYWFK6SAXSV&ref=L%3A5714980458510042599&srno=b_23
Microsoft,Microsoft Lumia RM - 1077 (Cyan 8 GB),flipkart,8999,1,http://www.flipkart.com/microsoft-lumia-640/p/itme7yamfffrnwzx?pid=MOBE5GJ7HVKUCGZD&ref=L%3A4541739166342135972&srno=b_49
Motorola,Motorola Atrix 2,snapdeal,19007,0,http://www.snapdeal.com//product/motorola-atrix-2/71847?tag=
Microsoft,Microsoft Lumia RM - 1067 (Black 8 GB),flipkart,14090,1,http://www.flipkart.com/microsoft-lumia-640-xl/p/itme7zjjszfzqemh?pid=MOBE5WYWZ67JSAFQ&ref=L%3A4541739166342135972&srno=b_46
Microsoft,Microsoft Lumia 540 (Cyan 8 GB),flipkart,9727,1,http://www.flipkart.com/microsoft-lumia-540/p/itme7zjjzkwbnt45?pid=MOBE7FJSCYYXGNQN&ref=L%3A4541739166342135972&srno=b_59
Motorola,Motorola Defy Plus-Graphite Grey,snapdeal,13216,0,http://www.snapdeal.com//product/motodefy-plusmb-526graphite-grey/60305?tag=
Motorola,Motorola Defy XT (Black Dust),snapdeal,11000,0,http://www.snapdeal.com//product/motorola-defy-xt-black-dust/150598?tag=
Microsoft,Microsoft Lumia 430 (Bright Orange 8 GB),flipkart,4880,1,http://www.flipkart.com/microsoft-lumia-430/p/itme7zdjrhx6bnn5?pid=MOBE6Z48TFXZTXJF&ref=L%3A-2501669492962408772&srno=b_20
Microsoft,Microsoft Lumia 540 (Black 8 GB),flipkart,9195,1,http://www.flipkart.com/microsoft-lumia-540/p/itme7zjjzkwbnt45?pid=MOBE7FJSGKQWJHM8&ref=L%3A4541739166342135972&srno=b_52
Microsoft,Microsoft Lumia RM - 1067 (Bright Orange 8 GB),flipkart,14650,1,http://www.flipkart.com/microsoft-lumia-640-xl/p/itme7zjjszfzqemh?pid=MOBE5WYWTS2GJMVP&ref=L%3A4541739166342135972&srno=b_56
Motorola,Motorola Defy Mini  XT321 (Black Slate),snapdeal,10057,0,http://www.snapdeal.com//product/motorola-defy-mini-xt321-black/161838?tag=
Microsoft,Microsoft Lumia RM - 1067 (White 8 GB),flipkart,15990,1,http://www.flipkart.com/microsoft-lumia-640-xl/p/itme7zjjszfzqemh?pid=MOBE5WYW4EC59GRA&ref=L%3A4541739166342135972&srno=b_53
Microsoft,Microsoft Lumia 540 (Bright Orange 8 GB),flipkart,9390,1,http://www.flipkart.com/microsoft-lumia-540/p/itme7zjjzkwbnt45?pid=MOBE7FJSGD5R6WFX&ref=L%3A4541739166342135972&srno=b_57
Microsoft,Microsoft Lumia 540 (White 8 GB),flipkart,9999,1,http://www.flipkart.com/microsoft-lumia-540/p/itme7zjjzkwbnt45?pid=MOBE7FJSHZ8Y9X5W&ref=L%3A4541739166342135972&srno=b_60
Motorola,Motorola Ex 119-Ultra White,snapdeal,3739,0,http://www.snapdeal.com//product/motorola-ex-119ultra-white/60308?tag=
Motorola,Motorola DROID RAZR XT912,snapdeal,10599,0,http://www.snapdeal.com//product/motorola-droid-razr-xt912/230314199?tag=New
Motorola,Motorola EX-226 Black,snapdeal,4265,0,http://www.snapdeal.com//product/motorola-ex226-black/108924?tag=
Motorola,Motorola EX109,snapdeal,3510,0,http://www.snapdeal.com//product/motorola-ex109/72552?tag=
Motorola,Motorola Fire Xt311-Black,snapdeal,5845,0,http://www.snapdeal.com//product/motorola-fire-xt311black/60302?tag=
Motorola,Motorola Moto E XT1022 (Black),snapdeal,6498,0,http://www.snapdeal.com//product/motorola-moto-e-xt1022-black/1636665036?tag=New
Motorola,Motorola Milestone XT800 (Black),snapdeal,9004,0,http://www.snapdeal.com//product/motorola-milestone-xt800-black/234538?tag=
Motorola,Motorola Moto E (2Nd Gen) 3G (Black; With 8 Gb),flipkart,6999,1,http://www.flipkart.com/moto-e-2nd-gen-3g/p/itme85heggxfqjgs?pid=MOBE4G6GTTD33ZUT
Motorola,Motorola Google Nexus 6 (Midnight Blue; With 32 Gb),flipkart,34999,1,http://www.flipkart.com/nexus-6/p/itme7zd5x6rfaps9?pid=MOBEFAGFZHG7SRZU
Motorola,Motorola Moto E (1St Gen) (White),flipkart,4999,1,http://www.flipkart.com/moto-e-1st-gen/p/itme7zd2zsjgbhxg?pid=MOBDVHC6TH4PZGSM
Motorola,Motorola MOTO G (2nd Generation) 16 GB - Black,flipkart,10999,1,http://www.flipkart.com/moto-g-2nd-generation/p/itme7ybangawqzzx?pid=MOBDYGZ6SHNB7RFC
Motorola,Motorola MOTO XT316 Touch N Type- Black,snapdeal,14999,0,http://www.snapdeal.com//product/motorola-moto-xt316-touch-n/161188645?tag=New
Motorola,Motorola Tv Atrix Xt687 ,snapdeal,19999,0,http://www.snapdeal.com//product/motorola-tv-atrix-xt687-dual/1022196577?tag=New
Motorola,Motorola MOTO G (2nd Generation) 16 GB - Black,snapdeal,12795,0,http://www.snapdeal.com//product/motorola-moto-g-2nd-generation/632323486977?tag=New
Motorola,Motorola Moto X (2Nd Gen) (Black) 16 Gb,flipkart,21999,1,http://www.flipkart.com/moto-x-2nd-generation/p/itme7yb9cj9ghfvg?pid=MOBDZ3FVVZT38WQH
Motorola,Motorola MOTO G (2nd Generation) 8 GB - Black,snapdeal,11350,1,http://www.snapdeal.com//product/motorola-moto-g-8-gb/1121119573?tag=
Motorola,Motorola XT 389 ANDROID 2.3,snapdeal,4549,0,http://www.snapdeal.com//product/motorola-xt-389-android-23/586956373?tag=
Motorola,Motorola Moto E (1St Gen) (Black),flipkart,4999,1,http://www.flipkart.com/moto-e-1st-gen/p/itme7zd2zsjgbhxg?pid=MOBDVHC6XKKPZ3GZ
Motorola,Motorola Moto G (2Nd Gen) (White; With 16 Gb),flipkart,10999,1,http://www.flipkart.com/moto-g-2nd-generation/p/itme7ybangawqzzx?pid=MOBDYZUSXMT2TDHF
Motorola,Motorola Moto E (2Nd Gen) 3G (White; With 8 Gb),flipkart,6999,1,http://www.flipkart.com/moto-e-2nd-gen-3g/p/itme85heggxfqjgs?pid=MOBE4G6GH9EPGHKG
Motorola,Motorola Moto X (2Nd Gen) (Black; With 32 Gb),flipkart,32999,0,http://www.flipkart.com/moto-x-2nd-generation/p/itme7ybgqhjherhy?pid=MOBEFS6SNU8QW7Q2
Motorola,Motorola Moto Turbo (Black; With 64 Gb),flipkart,41999,1,http://www.flipkart.com/moto-turbo/p/itme45h87vyhb3mg?pid=MOBE45H673ZGUCVX
Motorola,Motorola Google Nexus 6 (Cloud White; With 32 Gb),flipkart,34999,1,http://www.flipkart.com/nexus-6/p/itme7zd5x6rfaps9?pid=MOBEFHH6PHVAZMVZ
Motorola,Motorola Google Nexus 6 (Midnight Blue; With 64 Gb),flipkart,39999,1,http://www.flipkart.com/nexus-6/p/itme7zd6w6qwgjuy?pid=MOBEFHHGZFKAZKY3
Motorola,Motorola Moto X (2Nd Gen) (Black Blue) 16 Gb,flipkart,21999,1,http://www.flipkart.com/moto-x-2nd-generation/p/itme7yb9cj9ghfvg?pid=MOBDZ3FVCMJ2DYHA
Motorola,Motorola Google Nexus 6 (Cloud White; With 64 Gb),flipkart,39999,1,http://www.flipkart.com/nexus-6/p/itme7zd6w6qwgjuy?pid=MOBEFHHGB2RFQ7WM
Motorola,Motorola Moto X (2Nd Gen) (Black Leather) 16 Gb,flipkart,23999,1,http://www.flipkart.com/moto-x-2nd-generation/p/itme7yb9cj9ghfvg?pid=MOBDZ7WZFXPXWFE8
Motorola,Motorola Moto X (16 Gb) (White),flipkart,0,0,http://www.flipkart.com/moto-x/p/itmdwgffrgc885qt?pid=MOBDSGU2YZEWAVZP
Motorola,Motorola Moto G (1St Gen) (Black; With 16 Gb),flipkart,0,0,http://www.flipkart.com/moto-g/p/itmdsmbxcrm9wy8r?pid=MOBDSGU2ZMDYENQA
Motorola,Motorola Moto X (2Nd Gen) (White Turquoise) 16 Gb,flipkart,29999,0,http://www.flipkart.com/moto-x-2nd-generation/p/itme7yb9cj9ghfvg?pid=MOBDZ3FVPC3PYHPE
Motorola,Motorola Moto X (2Nd Gen) (Royal Blue; With 32 Gb),flipkart,32999,0,http://www.flipkart.com/moto-x-2nd-generation/p/itme7ybgqhjherhy?pid=MOBEFS6STQHXPEE6
Motorola,Motorola Moto X (2Nd Gen) (Whitebamboo) 16 Gb,flipkart,31999,0,http://www.flipkart.com/moto-x-2nd-generation/p/itme7yb9cj9ghfvg?pid=MOBDZ3FVJ3VNCCDW
Nokia,Nokia  XL Dual SIM Green,snapdeal,7990,1,http://www.snapdeal.com//product/nokia-xl-green/1992563320?tag=
Nokia,Nokia 100 (L.Blue),snapdeal,1426,0,http://www.snapdeal.com//product/nokia-100-lblue/1438092?tag=
Motorola,Motorola Moto E (2Nd Gen) 4G (Black; With 8 Gb),flipkart,7999,1,http://www.flipkart.com/moto-e-2nd-gen-4g/p/itme85hfdv6zztcj?pid=MOBE4G6GTH2QDACF
Nokia,Nokia 101 (Pre Black),snapdeal,1700,0,http://www.snapdeal.com//product/nokia-101-pre-black/242691?tag=
Motorola,Motorola Moto X (16 Gb) (Blackwalnut),flipkart,0,0,http://www.flipkart.com/moto-x/p/itmdwgffrgc885qt?pid=MOBDTH3DAWE2GHGK
Motorola,Motorola Moto E (2Nd Gen) 4G (White; With 8 Gb),flipkart,7999,1,http://www.flipkart.com/moto-e-2nd-gen-4g/p/itme85hfdv6zztcj?pid=MOBE4G6G2KHFYTND
Motorola,Motorola Moto X (16 Gb) (Black),flipkart,0,0,http://www.flipkart.com/moto-x/p/itmdwgffrgc885qt?pid=MOBDSGU27YGJAZNB
Nokia,Nokia 100 (P. Black),snapdeal,1433,0,http://www.snapdeal.com//product/Nokia100PB/77000?tag=
Nokia,Nokia 105 Black,snapdeal,1139,1,http://www.snapdeal.com//product/nokia-105/1397084?tag=
Nokia,Nokia 101(C.Red),snapdeal,1700,0,http://www.snapdeal.com//product/nokia-101cred/1438097?tag=
Motorola,Motorola Moto G (1St Gen) (Black; With 8 Gb),flipkart,8999,0,http://www.flipkart.com/moto-g/p/itmdsmbxcrm9wy8r?pid=MOBDSGU2QFWMHGRR
Motorola,Motorola Moto X (16 Gb) (Bamboo),flipkart,0,0,http://www.flipkart.com/moto-x/p/itmdwgffrgc885qt?pid=MOBDUGMZYUHM59GA
Motorola,Motorola Moto X (16 Gb) (Blackblue),flipkart,0,0,http://www.flipkart.com/moto-x/p/itmdwgffrgc885qt?pid=MOBDTH3D7QZW6QF7
Nokia,Nokia 106 (Black),snapdeal,1385,0,http://www.snapdeal.com//product/nokia-106-black/1591998762?tag=
Nokia,Nokia 101 (Pre Black),flipkart,1850,0,http://www.flipkart.com/nokia-101/p/itme7sswfg7sastz?pid=MOBDD5NHKFQ9CYAG&ref=L%3A-6750867715017915048&srno=b_181
Motorola,Motorola Moto X (16 Gb) (Teak),flipkart,0,0,http://www.flipkart.com/moto-x/p/itmdwgffrgc885qt?pid=MOBDTH3DMB7GEZEK
Nokia,Nokia 106 (White),flipkart,1295,0,http://www.flipkart.com/nokia-106/p/itme6gz75ggaswwv?pid=MOBDRHG8JGHTXWYZ&ref=L%3A-4346977618858523809&srno=b_119
Nokia,Nokia 100 (P. Black),flipkart,1599,0,http://www.flipkart.com/nokia-100/p/itme739x2vkcgvsh?pid=MOBD6F7AVGQNXHTH
Nokia,Nokia 105 Red,flipkart,1195,1,http://www.flipkart.com/nokia-105/p/itme739by678fek6?pid=MOBDYZ9H9PAFHCUJ
Nokia,Nokia 106 (Red),snapdeal,1374,0,http://www.snapdeal.com//product/nokia-106-red/870588497?tag=
Nokia,Nokia 106 (Black),flipkart,1395,0,http://www.flipkart.com/nokia-106/p/itme6gz75ggaswwv?pid=MOBDRHG8VTWHQMSW
Nokia,Nokia 106 (White),snapdeal,1410,0,http://www.snapdeal.com//product/nokia-106-white/1219300894?tag=
Nokia,Nokia 105 Cyan,flipkart,1220,1,http://www.flipkart.com/nokia-105/p/itme739by678fek6?pid=MOBDKYZQMHDAQVGH
Nokia,Nokia 107 Dual SIM (Black),snapdeal,1701,0,http://www.snapdeal.com//product/nokia-107-dual-sim-black/1237877595?tag=
Nokia,Nokia 105 Black,flipkart,1145,1,http://www.flipkart.com/nokia-105/p/itme4fd9ffdaznur?pid=MOBE4FD9RQFAZ3PW
Nokia,Nokia 106 (Red),flipkart,1295,0,http://www.flipkart.com/nokia-106/p/itme6gz75ggaswwv?pid=MOBDRHG8H6BUZ5QW
Nokia,Nokia 107 Dual SIM (Red),snapdeal,1679,0,http://www.snapdeal.com//product/nokia-107-dual-sim-red/786894246?tag=
Nokia,Nokia 108 (Red),flipkart,1950,1,http://www.flipkart.com/nokia-108-dual-sim/p/itme7zkcb2hnzk2z?pid=MOBDPGUFSNCSSYYG
Nokia,Nokia 108 (Black),snapdeal,1869,1,http://www.snapdeal.com//product/nokia-108-black/2039260376?tag=
Nokia,Nokia 108 (Red),snapdeal,1995,1,http://www.snapdeal.com//product/nokia-108-red/1084217722?tag=
Nokia,Nokia 107 White,flipkart,1486,0,http://www.flipkart.com/nokia-107-dual-sim/p/itme6gz7pb8gqvvs?pid=MOBDTQ54EQ24DZCS
Nokia,Nokia 108 Cyan,flipkart,2149,1,http://www.flipkart.com/nokia-108-dual-sim/p/itme7zkcb2hnzk2z?pid=MOBDQSJUMNRH4Y9Z&ref=L%3A-6482444438030562838&srno=b_105
Nokia,Nokia 108 Yellow,flipkart,1622,0,http://www.flipkart.com/nokia-108-dual-sim/p/itme7zkcb2hnzk2z?pid=MOBDQSJUZWQB5UGZ
Nokia,Nokia 108 (White),snapdeal,1961,1,http://www.snapdeal.com//product/nokia-108-white/1539782050?tag=
Nokia,Nokia 108 (White),flipkart,1940,1,http://www.flipkart.com/nokia-108-dual-sim/p/itme6h53y2vtbaj9?pid=MOBDPGRZPZRKVM5A
Nokia,Nokia 107 Dual SIM (Black),flipkart,2999,0,http://www.flipkart.com/nokia-107-dual-sim/p/itme6gz7pb8gqvvs?pid=MOBDPXERCZFXTPHR
Nokia,Nokia 108 Cyan,snapdeal,2000,0,http://www.snapdeal.com//product/nokia-108-cyan/1454966981?tag=
Nokia,Nokia 107 Dual SIM (Red),flipkart,1557,0,http://www.flipkart.com/nokia-107-dual-sim/p/itme6gz7pb8gqvvs?pid=MOBDPWK5Z23D977F
Nokia,Nokia 107 White,snapdeal,1659,0,http://www.snapdeal.com//product/nokia-107-white/1624755652?tag=
Nokia,Nokia 108 Yellow,snapdeal,2050,0,http://www.snapdeal.com//product/nokia-108-yellow/1073489449?tag=
Nokia,Nokia 108 (Black),flipkart,1940,1,http://www.flipkart.com/nokia-108-dual-sim/p/itme7zkcb2hnzk2z?pid=MOBDPGRZFDZC4NRH
Nokia,Nokia 109 Black,flipkart,1799,0,http://www.flipkart.com/nokia-109/p/itme6g3yxezcuf8g?pid=MOBDMFNBU7VCJMD4
Nokia,Nokia 112 (White),snapdeal,2895,0,http://www.snapdeal.com//product/nokia-112-white/217134?tag=
Nokia,Nokia 109 Black,snapdeal,2001,0,http://www.snapdeal.com//product/nokia-109-black/1477170?tag=
Nokia,Nokia 109 Cyan,snapdeal,2001,0,http://www.snapdeal.com//product/nokia-109-cyan/1477174?tag=
Nokia,Nokia 114 (Black),snapdeal,2530,0,http://www.snapdeal.com//product/nokia-114-black/609406?tag=
Nokia,Nokia 112 (Dark Grey),flipkart,1504,0,http://www.flipkart.com/nokia-112/p/itme6g4yzrgykmm4?pid=MOBDCYGAURCSB5KR
Nokia,Nokia 109 Cyan,flipkart,1849,0,http://www.flipkart.com/nokia-109/p/itme6g3yxezcuf8g?pid=MOBDMFNBYUHZZNTZ
Nokia,Nokia 112 (Dark Grey),snapdeal,2895,0,http://www.snapdeal.com//product/nokia-112-dark-grey/217135?tag=
Nokia,Nokia 114 (Dark Purple),snapdeal,2605,0,http://www.snapdeal.com//product/nokia-114-dark-purple/609404?tag=
Nokia,Nokia 114 (Cyan),snapdeal,2605,0,http://www.snapdeal.com//product/nokia-114-cyan/609405?tag=
Nokia,Nokia 114 (Cyan),flipkart,2415,0,http://www.flipkart.com/nokia-114/p/itme6g3wjfm6feyd?pid=MOBDGGZRVEFKYCGH
Nokia,Nokia 112 Red,flipkart,2889,0,http://www.flipkart.com/nokia-112/p/itme6g4yzrgykmm4?pid=MOBDCXVDNEQ7EXSP
Nokia,Nokia 112 (White),flipkart,2600,0,http://www.flipkart.com/nokia-112/p/itme6g4yzrgykmm4?pid=MOBDCFKFJCZAFTH7
Nokia,Nokia 112 Red,snapdeal,2895,0,http://www.snapdeal.com//product/nokia-112-red/1411936?tag=
Nokia,Nokia 114 (Black),flipkart,2415,0,http://www.flipkart.com/nokia-114/p/itme6g3wjfm6feyd?pid=MOBDGGZRYQTG5AHY
Nokia,Nokia 1280 (Black),snapdeal,1055,0,http://www.snapdeal.com//product/nokia-1280-black/77011?tag=
Nokia,Nokia 1280 (Grey),snapdeal,1055,0,http://www.snapdeal.com//product/Nokia1280G/77009?tag=
Nokia,Nokia 208 Magenta,snapdeal,5599,1,http://www.snapdeal.com//product/nokia-208-magenta/1811708621?tag=
Nokia,Nokia 208 Cyan,snapdeal,5080,0,http://www.snapdeal.com//product/nokia-208-cyan/1707027076?tag=
Nokia,Nokia 130 Dual Sim Black,snapdeal,1598,1,http://www.snapdeal.com//product/nokia-130-dual-sim-black/1238158129?tag=New
Nokia,Nokia 130 Dual Sim Red,snapdeal,1599,1,http://www.snapdeal.com//product/nokia-130-dual-sim/984291194?tag=New
Nokia,Nokia 208DS (Red; with Dual Sim),flipkart,3390,0,http://www.flipkart.com/nokia-208/p/itme6g3y8zn3zk9a?pid=MOBDZJGQGFENPJNJ
Nokia,Nokia 130 Dual Sim Black,flipkart,1499,1,http://www.flipkart.com/nokia-130/p/itme739bk2sfu8ch?pid=MOBEFYX4XP4V9XH3
Nokia,Nokia 130 Dual Sim White,flipkart,1499,1,http://www.flipkart.com/nokia-130/p/itme8cvy2kpmrvjs?pid=MOBEFYX4WQMMSUJG
Nokia,Nokia 208 Black,snapdeal,5080,0,http://www.snapdeal.com//product/nokia-208-black/147092621?tag=
Nokia,Nokia 208 White,snapdeal,5080,0,http://www.snapdeal.com//product/nokia-208-white/1744521621?tag=
Nokia,Nokia 208DS (Black; with Dual Sim),flipkart,4399,0,http://www.flipkart.com/nokia-208/p/itme6g3y8zn3zk9a?pid=MOBDZJGQMFTAKFNF
Nokia,Nokia 130 Dual Sim White,snapdeal,1600,1,http://www.snapdeal.com//product/nokia-130-dual-sim-white/1571863973?tag=New
Nokia,Nokia 130 Dual Sim Red,flipkart,1685,1,http://www.flipkart.com/nokia-130/p/itme739bk2sfu8ch?pid=MOBEYTK94EXWGXAZ
Nokia,Nokia 208DS (White; with Dual Sim),flipkart,3550,0,http://www.flipkart.com/nokia-208/p/itme6g3y8zn3zk9a?pid=MOBDTQ54VE3KNWEH
Nokia,Nokia 208 Yellow,snapdeal,5080,0,http://www.snapdeal.com//product/nokia-208-yellow/1939922617?tag=
Nokia,Nokia 215 (Bright Green),flipkart,2190,1,http://www.flipkart.com/nokia-215/p/itme739xfwhydfrv?pid=MOBE4T6VEP9ZRZHF
Nokia,Nokia 220 Dual SIM Red,snapdeal,2631,1,http://www.snapdeal.com//product/nokia-220-dual-sim-red/1506970674?tag=
Nokia,Nokia 215 (Black),flipkart,2129,1,http://www.flipkart.com/nokia-215/p/itme739xfwhydfrv?pid=MOBE4T6VHGWGJMVT
Nokia,Nokia 220 Dual SIM Black,snapdeal,2566,1,http://www.snapdeal.com//product/nokia-220-dual-sim-black/1621110104?tag=
Nokia,Nokia 220 Dual SIM White,snapdeal,2664,1,http://www.snapdeal.com//product/nokia-220-dual-sim-white/349471159?tag=
Nokia,Nokia 215 (White),flipkart,2165,1,http://www.flipkart.com/nokia-215/p/itme739xfwhydfrv?pid=MOBE4T6V3TZFVYAV
Nokia,Nokia 220 Dual SIM Red,flipkart,2639,1,http://www.flipkart.com/nokia-220/p/itme73auyxgef9dv?pid=MOBDUGTKXBGHF3HX
Nokia,Nokia 220 Dual SIM Yellow,flipkart,2849,1,http://www.flipkart.com/nokia-220/p/itme73auyxgef9dv?pid=MOBDUGTKBSQ8ZG5J
Nokia,Nokia 225 Dual SIM Black,snapdeal,3054,1,http://www.snapdeal.com//product/nokia-225-dual-sim-black/1437227385?tag=
Nokia,Nokia 220 Dual SIM White,flipkart,2639,1,http://www.flipkart.com/nokia/p/itme6jgukh53tpje?pid=MOBDUGTK8ZUFWMCW
Nokia,Nokia 225 Dual SIM Red,snapdeal,3158,1,http://www.snapdeal.com//product/nokia-225-dual-sim-red/2094004451?tag=
Nokia,Nokia 220 Dual SIM Black,flipkart,2630,1,http://www.flipkart.com/nokia-220/p/itme73auyxgef9dv?pid=MOBDUGTKXHZJZDFG
Nokia,Nokia 220 Dual SIM Yellow,snapdeal,2629,1,http://www.snapdeal.com//product/nokia-220-dual-sim-yellow/1207263791?tag=
Nokia,Nokia 225 Dual SIM Red,flipkart,3350,1,http://www.flipkart.com/nokia-225/p/itme739atsf8phg8?pid=MOBDWANFY3WZMHHR
Nokia,Nokia 301 (Cyan),flipkart,4861,0,http://www.flipkart.com/nokia-301/p/itme5pguwa7uyzmg?pid=MOBDHXZXXZ4KHTZW
Nokia,Nokia 225 Dual SIM Black,flipkart,3127,1,http://www.flipkart.com/nokia-225/p/itme739atsf8phg8?pid=MOBDWANFKT3YGJQK
Nokia,Nokia 225 Dual SIM Yellow,snapdeal,3078,1,http://www.snapdeal.com//product/nokia-225-dual-sim-yellow/951675506?tag=
Nokia,Nokia 500 (Black),snapdeal,5999,1,http://www.snapdeal.com//product/Nokia500Bl/77005?tag=
Nokia,Nokia 500 (W. Azure),snapdeal,10479,1,http://www.snapdeal.com//product/Nokia500WA/77661?tag=
Nokia,Nokia 301 (White),flipkart,0,0,http://www.flipkart.com/nokia-301/p/itme7399szfzdr3x?pid=MOBDWHG4HNBBZDZM
Nokia,Nokia 225 Dual SIM White,snapdeal,3247,1,http://www.snapdeal.com//product/nokia-225-dual-sim-white/276825613?tag=
Nokia,Nokia 225 Dual SIM Yellow,flipkart,3039,1,http://www.flipkart.com/nokia-225/p/itme739atsf8phg8?pid=MOBDWANFNJNDZ5BA
Nokia,Nokia 301 (Fuchsia),flipkart,4861,0,http://www.flipkart.com/nokia-301/p/itme7399szfzdr3x?pid=MOBDHXZXMGDH3ANU
Nokia,Nokia 500 (C. Red),snapdeal,10525,1,http://www.snapdeal.com//product/Nokia500CR/77660?tag=
Nokia,Nokia 515 (White),flipkart,8800,0,http://www.flipkart.com/nokia-515/p/itme6g3yztuckxz8?pid=MOBDPUBZBQRX7YZR
Nokia,Nokia 515 (Black),flipkart,8746,0,http://www.flipkart.com/nokia-515/p/itme6g3yztuckxz8?pid=MOBDPUBZTS3G4N8X
Nokia,Nokia Asha 110-Black,snapdeal,2489,0,http://www.snapdeal.com//product/nokia-asha-110black/136447?tag=
Nokia,Nokia 225 Dual SIM White,flipkart,3349,1,http://www.flipkart.com/nokia-225/p/itme739atsf8phg8?pid=MOBDWANFZ5YVZGQC
Nokia,Nokia 603 (White),snapdeal,6599,1,http://www.snapdeal.com//product/Nokia603Wh/77027?tag=
Nokia,Nokia 515 (Black),snapdeal,10503,0,http://www.snapdeal.com//product/nokia-515-black/1301321782?tag=
Nokia,Nokia 701 (D. Steel),snapdeal,8000,0,http://www.snapdeal.com//product/Nokia701DS/77043?tag=
Nokia,Nokia 808 PureView (Black),snapdeal,27958,0,http://www.snapdeal.com//product/nokia-808-pureview-black/142655?tag=
